access_id,timestamp,user_id,username,department,data_asset,data_sensitivity,data_category,query_type,rowcount,access_method,destination,status,source_ip,bytes_transferred,session_duration_min,client_application,authentication_method,is_vpn,geo_location,time_classification,anomaly_marker
ACC-000442,2025-08-25 12:26:47,USR-0062,catherine.pillai,IT,Backup_System,high,Technical,EXPORT,7332,Web_Portal,personal_device,success,10.69.130.56,3116100,29.9,API_Client,MFA,False,Tokyo,business_hours,PRE_RESIGNATION_DOWNLOAD
ACC-000443,2025-08-25 14:41:28,USR-0000,kiara.jackson,Finance,GL_Ledger,high,Financial,SELECT,383,BI_Tool,shared_drive,success,10.70.63.227,94601,2.6,SSMS,SSO,False,London,business_hours,
ACC-000444,2025-08-25 19:07:21,USR-0077,aisha.patel,IT,Lead_Database,medium,PII,SELECT,171,API,internal_server,success,10.144.167.15,28557,17.8,Power_BI,Biometric,True,Mumbai,after_hours,
ACC-000445,2025-08-25 21:11:00,USR-0037,haruto.nair,Operations,Employee_Records,restricted,PII,SELECT,543,SQL_Client,shared_drive,success,10.179.171.166,211227,7.7,Python_Script,Password_Only,False,London,after_hours,DEVICE_ANOMALY
ACC-000446,2025-08-26 14:47:18,USR-0081,rahul.davis,HR,HR_Database,high,HR,BULK_DOWNLOAD,2221,BI_Tool,local_workstation,success,10.194.144.138,972798,4.8,Python_Script,Certificate,False,Frankfurt,business_hours,
ACC-000447,2025-08-26 23:24:35,USR-0086,dean.robinson,Executive,All_Financial,restricted,Financial,UPDATE,445,SQL_Client,shared_drive,success,10.125.199.189,100570,27.4,Tableau,Password_Only,False,Toronto,night,AFTER_HOURS_RESTRICTED
ACC-000448,2025-08-26 23:50:02,USR-0018,dean.bernard,Engineering,Strategic_Plans,restricted,Operational,DELETE,1643,BI_Tool,internal_report,success,10.129.57.213,647342,21.2,SSMS,MFA,False,Singapore,night,CROSS_DEPT_ACCESS
ACC-000449,2025-08-27 19:36:25,USR-0046,karan.jones,Engineering,Financial_Reports,high,Financial,BULK_DOWNLOAD,42888,Direct_Download,usb_drive,success,10.121.102.96,17841408,11.1,curl,MFA,True,Frankfurt,after_hours,EXFILTRATION_RISK
ACC-000450,2025-08-27 19:58:49,USR-0066,finn.kumar,IT,Infrastructure_DB,high,Technical,SELECT,157,SQL_Client,internal_report,success,10.53.19.154,22608,6.1,SSMS,Certificate,False,Mumbai,after_hours,
ACC-000451,2025-08-27 22:29:46,USR-0016,hugo.lopez,Marketing,Merger_Documents,restricted,Financial,UPDATE,1198,BI_Tool,local_workstation,success,10.251.50.1,583426,10.4,Python_Script,Password_Only,False,New_York,night,AFTER_HOURS_RESTRICTED
ACC-000452,2025-08-28 14:27:37,USR-0020,andrew.quinn,HR,Payroll_System,restricted,PII,BULK_DOWNLOAD,772,CLI,local_workstation,success,10.67.139.12,85692,7.7,Excel,SSO,False,Mumbai,business_hours,
ACC-000453,2025-08-28 16:06:59,USR-0013,nathan.chen,IT,SIEM_Dashboard,medium,Technical,SELECT,4273,SQL_Client,internal_server,success,10.151.239.17,1636559,22.5,API_Client,Certificate,False,Tokyo,business_hours,
ACC-000454,2025-08-28 16:16:44,USR-0099,tatiana.o'brien,Engineering,Code_Repository,medium,Technical,SELECT,2014,Direct_Download,shared_drive,success,10.254.17.42,978804,22.9,Excel,SSO,False,New_York,business_hours,
ACC-000455,2025-08-29 05:15:21,USR-0001,xiulan.iyer,Finance,Strategic_Plans,restricted,Operational,EXPORT,4671,SQL_Client,print,success,10.56.27.144,1377945,27.6,Tableau,MFA,False,Frankfurt,night,EXFILTRATION_RISK
ACC-000456,2025-08-29 08:28:15,USR-0057,iris.dubois,Operations,Logistics_System,medium,Operational,DELETE,864,BI_Tool,internal_report,success,10.226.119.84,87264,16.4,SSMS,SSO,True,Sydney,business_hours,
ACC-000457,2025-08-29 10:40:33,USR-0076,lena.kim,Marketing,Campaign_DB,low,Operational,SELECT,150,API,shared_drive,success,10.29.236.43,44550,11.6,Excel,SSO,True,New_York,business_hours,
ACC-000458,2025-08-29 14:21:39,USR-0036,rachel.kim,Sales,All_Financial,restricted,Financial,EXPORT,171,BI_Tool,shared_drive,success,10.59.31.144,36252,9.4,Tableau,MFA,False,Singapore,business_hours,PRIVILEGE_ESCALATION
ACC-000459,2025-08-30 09:37:14,USR-0040,leela.murphy,Executive,Strategic_Plans,restricted,Operational,BULK_DOWNLOAD,7178,Direct_Download,personal_device,success,10.166.71.165,2871200,10.4,SSMS,MFA,False,Toronto,weekend,PRE_RESIGNATION_DOWNLOAD
ACC-000460,2025-09-01 09:26:02,USR-0084,diya.li,Marketing,Marketing_Analytics,low,Operational,INSERT,0,SQL_Client,local_workstation,failure,91.202.116.180,0,1.2,API_Client,MFA,False,Pyongyang,business_hours,FAILED_AUTH_BURST
ACC-000461,2025-09-02 11:24:58,USR-0063,amara.chen,Engineering,PROD_DB,high,Technical,SELECT,813,SQL_Client,internal_server,success,10.73.150.19,316257,18.4,Tableau,API_Key,False,Tokyo,business_hours,
ACC-000462,2025-09-02 12:32:31,USR-0088,wei.zhang,HR,Payroll_System,restricted,PII,SELECT,1230,SQL_Client,local_workstation,success,10.202.72.143,295200,19.2,Tableau,Certificate,False,Toronto,business_hours,
ACC-000463,2025-09-02 13:09:19,USR-0064,robert.park,IT,Admin_Console,medium,Technical,SELECT,70,BI_Tool,internal_server,success,10.182.109.189,25550,15.4,API_Client,Password_Only,True,Frankfurt,business_hours,STALE_ACCOUNT_ACCESS
ACC-000464,2025-09-03 08:33:22,USR-0001,xiulan.iyer,Finance,GL_Ledger,high,Financial,INSERT,343,SQL_Client,shared_drive,success,10.49.170.122,111475,24.6,SSMS,Certificate,False,Singapore,business_hours,
ACC-000465,2025-09-03 12:59:03,USR-0041,leela.iyer,Engineering,Ops_Dashboard,low,Operational,SELECT,53,Web_Portal,local_workstation,success,10.74.86.187,6413,9.7,Tableau,MFA,False,London,business_hours,
ACC-000466,2025-09-03 16:57:50,USR-0054,uma.hernandez,Operations,Executive_Dashboard,high,Financial,DELETE,4530,Web_Portal,local_workstation,success,10.163.191.244,2215170,16.1,Tableau,Certificate,True,Singapore,business_hours,
ACC-000467,2025-09-03 17:04:15,USR-0016,hugo.lopez,Marketing,Customer_Segments,medium,PII,EXPORT,1235,Web_Portal,internal_report,success,10.155.135.100,260585,10.3,SSMS,MFA,False,London,business_hours,
ACC-000468,2025-09-04 13:14:24,USR-0089,sarah.ghosh,Executive,Strategic_Plans,restricted,Operational,DELETE,3237,BI_Tool,local_workstation,success,10.69.22.234,1171794,1,Excel,Password_Only,True,Singapore,business_hours,
ACC-000469,2025-09-04 15:46:45,USR-0057,iris.dubois,Operations,Inventory_DB,medium,Operational,SELECT,1801,BI_Tool,local_workstation,success,10.209.113.203,837465,1,curl,MFA,False,New_York,business_hours,
ACC-000470,2025-09-04 17:02:24,USR-0001,xiulan.iyer,Finance,GL_Ledger,high,Financial,UPDATE,312,BI_Tool,internal_report,success,10.207.239.55,35256,3.7,API_Client,API_Key,False,Mumbai,business_hours,
ACC-000471,2025-09-04 21:45:23,USR-0051,tatiana.martinez,Support,Ticketing_System,low,Operational,SELECT,990,API,local_workstation,success,10.86.139.254,422730,24.7,SSMS,Biometric,True,Sydney,after_hours,
ACC-000472,2025-09-05 00:01:28,USR-0093,jack.rodriguez,Operations,Board_Materials,restricted,Financial,EXPORT,80,CLI,local_workstation,success,10.3.57.191,34240,27.5,Tableau,MFA,False,Mumbai,night,PRIVILEGE_ESCALATION
ACC-000473,2025-09-05 01:35:29,USR-0045,jack.gupta,IT,Contract_Repository,high,Legal,EXPORT,28289,API,personal_device,success,10.78.177.153,11655068,24.1,SSMS,SSO,False,London,night,EXFILTRATION_RISK
ACC-000474,2025-09-05 06:50:04,USR-0018,dean.bernard,Engineering,Litigation_DB,restricted,Legal,BULK_DOWNLOAD,18532,SQL_Client,print,success,10.193.100.47,3928784,25.6,SSMS,MFA,False,Sydney,early_morning,EXFILTRATION_RISK
ACC-000475,2025-09-05 08:08:31,USR-0093,jack.rodriguez,Operations,Merger_Documents,restricted,Financial,INSERT,145,BI_Tool,internal_server,success,10.205.160.171,28855,3.2,Excel,MFA,False,Tokyo,business_hours,PRIVILEGE_ESCALATION
ACC-000476,2025-09-05 11:17:15,USR-0035,ananya.iyer,IT,SIEM_Dashboard,medium,Technical,EXPORT,267,BI_Tool,local_workstation,success,10.21.24.16,86241,26.7,API_Client,API_Key,False,Tokyo,business_hours,PRIVILEGE_ESCALATION
ACC-000477,2025-09-07 00:23:30,USR-0092,luke.li,Engineering,Code_Repository,medium,Technical,SELECT,0,API,local_workstation,failure,10.192.66.185,0,0.5,Power_BI,MFA,False,New_York,weekend,FAILED_AUTH_BURST
ACC-000478,2025-09-07 02:02:01,USR-0015,uma.johnson,Legal,Financial_Reports,high,Financial,EXPORT,6933,SQL_Client,cloud_storage,success,10.124.166.180,3085185,16.9,SAP_GUI,MFA,False,Tokyo,weekend,EXFILTRATION_RISK
ACC-000479,2025-09-07 17:55:31,USR-0062,catherine.pillai,IT,Backup_System,high,Technical,EXPORT,193,Web_Portal,internal_server,success,10.27.4.153,71989,8.8,Tableau,MFA,False,New_York,weekend,PRIVILEGE_ESCALATION
ACC-000480,2025-09-07 18:54:09,USR-0054,uma.hernandez,Operations,Legal_Documents,high,Legal,EXPORT,309998,CLI,internal_server,success,10.241.177.7,71609538,7.7,API_Client,MFA,True,Frankfurt,weekend,BULK_EXPORT
ACC-000481,2025-09-07 19:12:56,USR-0039,patrick.zhang,Support,Customer_Vault,high,PII,BULK_DOWNLOAD,1559,API,external_email,success,10.81.26.89,258794,21.3,Tableau,Certificate,True,Frankfurt,weekend,PRE_RESIGNATION_DOWNLOAD
ACC-000482,2025-09-08 11:31:48,USR-0001,xiulan.iyer,Finance,Financial_Reports,high,Financial,DELETE,328,Web_Portal,internal_server,success,10.69.137.103,110536,13.9,Power_BI,MFA,False,Singapore,business_hours,
ACC-000483,2025-09-08 11:34:12,USR-0066,finn.kumar,IT,Network_Logs,medium,Technical,SELECT,296,Web_Portal,internal_server,success,10.184.99.32,126096,17.1,Excel,Certificate,False,Toronto,business_hours,
ACC-000484,2025-09-08 12:54:57,USR-0077,aisha.patel,IT,Lead_Database,medium,PII,INSERT,242,BI_Tool,internal_server,success,10.153.132.59,52514,15.8,Python_Script,MFA,False,Frankfurt,business_hours,
ACC-000485,2025-09-08 13:06:43,USR-0084,diya.li,Marketing,Marketing_Analytics,low,Operational,SELECT,1288,BI_Tool,internal_server,success,10.95.23.110,537096,1,SAP_GUI,Certificate,False,New_York,business_hours,
ACC-000486,2025-09-08 15:16:53,USR-0000,kiara.jackson,Finance,AR_System,high,Financial,SELECT,473,SQL_Client,shared_drive,success,10.27.98.167,221364,12.7,Power_BI,Certificate,False,Mumbai,business_hours,
ACC-000487,2025-09-08 19:49:28,USR-0055,aisha.rossi,Sales,Lead_Database,medium,PII,DELETE,143,CLI,local_workstation,success,10.33.201.25,50622,18.9,SSMS,MFA,False,Frankfurt,after_hours,
ACC-000488,2025-09-09 07:42:27,USR-0032,victor.menon,Support,Litigation_DB,restricted,Legal,INSERT,3705,SQL_Client,internal_server,success,10.21.45.148,1233765,15.8,Jupyter_Notebook,SSO,True,London,early_morning,
ACC-000489,2025-09-09 13:10:02,USR-0002,neha.hernandez,Engineering,Network_Logs,medium,Technical,SELECT,3074,BI_Tool,internal_server,success,10.67.123.41,667058,16.6,Power_BI,MFA,False,Sydney,business_hours,
ACC-000490,2025-09-09 15:05:06,USR-0012,elena.gonzalez,Support,Knowledge_Base,low,Operational,EXPORT,2715,SQL_Client,local_workstation,success,10.123.244.108,942105,10.2,Power_BI,Certificate,False,Sydney,business_hours,
ACC-000491,2025-09-10 02:38:11,USR-0026,isha.lee,Executive,GL_Ledger,high,Financial,EXPORT,11805,Web_Portal,external_email,success,10.83.53.24,4226190,23.9,SAP_GUI,MFA,True,New_York,night,EXFILTRATION_RISK
ACC-000492,2025-09-10 14:40:42,USR-0027,nathan.park,Marketing,Customer_Segments,medium,PII,SELECT,1330,Web_Portal,internal_server,success,10.44.194.227,538650,20.4,Tableau,API_Key,False,Tokyo,business_hours,
ACC-000493,2025-09-10 20:50:28,USR-0004,benjamin.williams,Engineering,SLA_Reports,medium,Operational,UPDATE,2088,SQL_Client,internal_server,success,10.168.150.248,933336,1,Tableau,SSO,False,Singapore,after_hours,
ACC-000494,2025-09-11 01:31:01,USR-0016,hugo.lopez,Marketing,Legal_Documents,high,Legal,SELECT,2415,BI_Tool,local_workstation,success,10.34.196.35,997395,21.5,Power_BI,API_Key,False,Toronto,night,AFTER_HOURS_RESTRICTED
ACC-000495,2025-09-11 10:58:55,USR-0037,haruto.nair,Operations,Inventory_DB,medium,Operational,EXPORT,327,SQL_Client,internal_server,success,10.33.213.248,64746,12.1,API_Client,Biometric,False,New_York,business_hours,
ACC-000496,2025-09-11 13:41:04,USR-0062,catherine.pillai,IT,CRM_Database,high,PII,SELECT,172,API,local_workstation,success,10.99.96.4,44548,7.8,API_Client,SSO,False,Frankfurt,business_hours,CROSS_DEPT_ACCESS
ACC-000497,2025-09-11 13:42:58,USR-0096,anjali.taylor,Sales,Ticketing_System,low,Operational,INSERT,579,API,shared_drive,success,10.115.168.229,173121,18.2,Jupyter_Notebook,SSO,True,Frankfurt,business_hours,
ACC-000498,2025-09-11 14:20:19,USR-0021,rhea.pillai,Legal,Employee_Records,restricted,PII,EXPORT,1472,CLI,local_workstation,success,10.75.142.155,416576,20.4,SSMS,SSO,False,Tokyo,business_hours,
ACC-000499,2025-09-11 15:17:13,USR-0014,jack.moreau,HR,HR_Database,high,HR,EXPORT,235,Web_Portal,local_workstation,success,10.62.138.142,84130,17.1,SSMS,Certificate,False,New_York,business_hours,
ACC-000500,2025-09-11 16:15:47,USR-0082,siri.dubois,Legal,Contract_Repository,high,Legal,SELECT,117,SQL_Client,local_workstation,success,10.38.186.166,29718,19.8,API_Client,SSO,True,Singapore,business_hours,
ACC-000501,2025-09-11 17:04:57,USR-0083,shreya.martin,Finance,AR_System,high,Financial,BULK_DOWNLOAD,1426,BI_Tool,local_workstation,success,10.138.209.231,698740,14.4,Power_BI,Biometric,False,Frankfurt,business_hours,
ACC-000502,2025-09-11 17:43:19,USR-0098,xiulan.jones,Sales,Lead_Database,medium,PII,UPDATE,1961,SQL_Client,internal_server,success,10.125.2.13,211788,24.5,Tableau,SSO,False,Tokyo,business_hours,
ACC-000503,2025-09-12 05:22:54,USR-0064,robert.park,IT,AR_System,high,Financial,EXPORT,51,API,local_workstation,success,10.46.145.243,9792,1,Power_BI,SSO,False,London,night,AFTER_HOURS_RESTRICTED
ACC-000504,2025-09-12 14:28:18,USR-0023,riya.perez,Legal,Logistics_System,medium,Operational,UPDATE,2701,BI_Tool,local_workstation,success,10.41.234.92,656343,32.3,Power_BI,SSO,False,London,business_hours,
ACC-000505,2025-09-12 22:48:58,USR-0066,finn.kumar,IT,Backup_System,high,Technical,UPDATE,0,SQL_Client,shared_drive,failure,10.82.33.148,0,1.3,SAP_GUI,SSO,False,Tokyo,night,FAILED_AUTH_BURST
ACC-000506,2025-09-13 16:35:09,USR-0058,aria.wang,IT,Strategic_Plans,restricted,Operational,SELECT,14055,SQL_Client,shared_drive,success,10.186.16.252,6001485,1.9,SSMS,MFA,False,London,weekend,BULK_EXPORT
ACC-000507,2025-09-13 17:07:50,USR-0037,haruto.nair,Operations,Backup_System,high,Technical,UPDATE,454,Direct_Download,local_workstation,success,10.73.45.57,114862,23.4,Custom_ETL,MFA,False,Frankfurt,weekend,DEVICE_ANOMALY
ACC-000508,2025-09-14 04:38:20,USR-0028,fatima.fischer,Marketing,AP_System,high,Financial,UPDATE,45,SQL_Client,internal_server,success,10.51.6.22,15390,21.9,SAP_GUI,API_Key,False,Toronto,weekend,CROSS_DEPT_ACCESS
ACC-000509,2025-09-14 11:20:00,USR-0064,robert.park,IT,Admin_Console,medium,Technical,EXPORT,84,API,internal_report,success,10.92.171.25,27720,21.9,Excel,SSO,True,Sydney,weekend,STALE_ACCOUNT_ACCESS
ACC-000510,2025-09-14 18:07:12,USR-0006,liam.sanchez,Engineering,PROD_DB,high,Technical,SELECT,12740,SQL_Client,cloud_storage,success,10.177.130.105,2802800,30.9,SSMS,SSO,False,London,weekend,PRE_RESIGNATION_DOWNLOAD
ACC-000511,2025-09-15 07:29:06,USR-0045,jack.gupta,IT,SIEM_Dashboard,medium,Technical,SELECT,741,API,internal_server,success,10.164.224.108,191178,20.9,Python_Script,MFA,True,Singapore,early_morning,
ACC-000512,2025-09-15 09:30:33,USR-0057,iris.dubois,Operations,Inventory_DB,medium,Operational,DELETE,1277,SQL_Client,internal_report,success,10.137.198.175,399701,2.9,SSMS,SSO,True,Mumbai,business_hours,
ACC-000513,2025-09-15 10:01:55,USR-0030,diya.zhang,Legal,Regulatory_Filings,medium,Legal,SELECT,542,SQL_Client,local_workstation,success,10.195.247.84,254198,15.0,SSMS,API_Key,False,Toronto,business_hours,
ACC-000514,2025-09-15 18:09:29,USR-0069,dean.reddy,Marketing,Customer_Segments,medium,PII,SELECT,840,Direct_Download,local_workstation,success,10.151.55.104,278040,24.3,Tableau,Certificate,False,Tokyo,after_hours,
ACC-000515,2025-09-15 23:18:47,USR-0014,jack.moreau,HR,All_Financial,restricted,Financial,EXPORT,1246,CLI,personal_device,success,10.123.128.132,574406,11.1,Power_BI,Password_Only,False,New_York,night,EXFILTRATION_RISK
ACC-000516,2025-09-16 07:40:36,USR-0017,eric.nair,IT,Network_Logs,medium,Technical,INSERT,2771,BI_Tool,local_workstation,success,10.140.174.38,795277,12.5,SAP_GUI,API_Key,False,Sydney,early_morning,
ACC-000517,2025-09-16 09:04:39,USR-0092,luke.li,Engineering,Code_Repository,medium,Technical,SELECT,29,SQL_Client,internal_server,success,10.93.233.245,12702,38.6,SSMS,MFA,False,Mumbai,business_hours,
ACC-000518,2025-09-16 10:27:45,USR-0041,leela.iyer,Engineering,Ops_Dashboard,low,Operational,EXPORT,84,Direct_Download,internal_server,success,10.164.72.70,22512,5.8,Python_Script,MFA,False,Singapore,business_hours,
ACC-000519,2025-09-16 15:34:07,USR-0098,xiulan.jones,Sales,Revenue_Dashboard,medium,Financial,UPDATE,3009,SQL_Client,internal_server,success,10.72.226.201,797385,19.3,Power_BI,MFA,False,London,business_hours,STALE_ACCOUNT_ACCESS
ACC-000520,2025-09-16 19:10:11,USR-0082,siri.dubois,Legal,Contract_Repository,high,Legal,BULK_DOWNLOAD,0,Web_Portal,local_workstation,failure,10.184.66.76,0,1.2,API_Client,MFA,True,Sydney,after_hours,FAILED_AUTH_BURST
ACC-000521,2025-09-17 09:08:21,USR-0042,jaya.li,Finance,Merger_Documents,restricted,Financial,EXPORT,62,Web_Portal,external_email,success,10.159.241.237,17980,8.0,Power_BI,MFA,False,New_York,business_hours,EXFILTRATION_RISK
ACC-000522,2025-09-17 10:14:20,USR-0098,xiulan.jones,Sales,AR_System,high,Financial,DELETE,2572,API,internal_server,success,10.166.105.45,1152256,22.1,Power_BI,SSO,False,London,business_hours,
ACC-000523,2025-09-17 12:07:41,USR-0023,riya.perez,Legal,Logistics_System,medium,Operational,SELECT,2663,BI_Tool,internal_report,success,10.157.253.152,681728,15.7,Python_Script,MFA,False,Tokyo,business_hours,
ACC-000524,2025-09-17 15:36:14,USR-0015,uma.johnson,Legal,Compliance_DB,high,Legal,UPDATE,618,Web_Portal,local_workstation,success,10.126.126.243,259560,14.1,Tableau,MFA,False,Singapore,business_hours,
ACC-000525,2025-09-17 22:37:01,USR-0007,tyler.perez,Executive,Board_Materials,restricted,Financial,SELECT,963,SQL_Client,internal_server,success,10.44.6.138,95337,22.3,Excel,MFA,False,Sydney,night,STALE_ACCOUNT_ACCESS
ACC-000526,2025-09-18 04:56:58,USR-0082,siri.dubois,Legal,Employee_Records,restricted,PII,SELECT,1989,Direct_Download,local_workstation,success,10.14.218.193,258570,20.0,API_Client,SSO,False,Toronto,night,BULK_EXPORT
ACC-000527,2025-09-18 09:45:11,USR-0018,dean.bernard,Engineering,PROD_DB,high,Technical,SELECT,654,SQL_Client,local_workstation,success,10.246.160.204,190314,6.1,Custom_ETL,API_Key,False,New_York,business_hours,
ACC-000528,2025-09-18 10:18:59,USR-0099,tatiana.o'brien,Engineering,Dev_DB,low,Technical,SELECT,3122,SQL_Client,local_workstation,success,10.111.251.62,693084,35.4,SAP_GUI,MFA,False,Toronto,business_hours,
ACC-000529,2025-09-18 13:05:50,USR-0020,andrew.quinn,HR,Recruitment_Portal,medium,HR,INSERT,758,Web_Portal,local_workstation,success,10.83.212.67,328214,35.7,Excel,SSO,False,Toronto,business_hours,
ACC-000530,2025-09-18 16:44:37,USR-0069,dean.reddy,Marketing,CRM_Database,high,PII,EXPORT,710,SQL_Client,local_workstation,success,10.230.174.86,58930,20.7,Tableau,MFA,False,Frankfurt,business_hours,
ACC-000531,2025-09-18 19:32:30,USR-0016,hugo.lopez,Marketing,Customer_Segments,medium,PII,SELECT,0,API,internal_report,failure,10.5.182.84,0,1.5,Tableau,Password_Only,False,Singapore,after_hours,FAILED_AUTH_BURST
ACC-000532,2025-09-19 10:01:32,USR-0068,nathan.colombo,Legal,Customer_Vault,high,PII,SELECT,61,CLI,local_workstation,success,10.162.9.251,7259,6.4,SAP_GUI,SSO,False,New_York,business_hours,
ACC-000533,2025-09-19 17:26:47,USR-0025,karan.rodriguez,Finance,Knowledge_Base,low,Operational,SELECT,914,SQL_Client,shared_drive,success,10.38.66.56,127960,27.9,Tableau,SSO,True,New_York,business_hours,
ACC-000534,2025-09-19 23:05:14,USR-0095,tara.thompson,Sales,Benefits_DB,high,HR,EXPORT,279656,Direct_Download,local_workstation,success,10.52.69.193,51456704,33.9,SSMS,Password_Only,False,London,night,BULK_EXPORT
ACC-000535,2025-09-22 12:12:03,USR-0062,catherine.pillai,IT,Admin_Console,medium,Technical,SELECT,217,BI_Tool,local_workstation,success,10.230.142.2,44051,10.6,API_Client,MFA,False,Frankfurt,business_hours,
ACC-000536,2025-09-22 15:06:11,USR-0056,benjamin.taylor,IT,Infrastructure_DB,high,Technical,INSERT,2918,BI_Tool,local_workstation,success,10.35.47.189,1415230,17.3,SAP_GUI,SSO,True,New_York,business_hours,
ACC-000537,2025-09-22 20:45:59,USR-0026,isha.lee,Executive,SLA_Reports,medium,Operational,INSERT,615,SQL_Client,shared_drive,success,10.218.138.30,207255,13.6,Python_Script,MFA,False,Sydney,after_hours,
ACC-000538,2025-09-23 00:23:41,USR-0074,riya.petit,Marketing,Board_Materials,restricted,Financial,INSERT,792,API,internal_report,success,10.142.201.143,288288,27.4,Tableau,MFA,False,Toronto,night,AFTER_HOURS_RESTRICTED
